state,district,market,commodity,variety,arrival_date,min_price,max_price,modal_price
Gujarat,Amreli,Rajula,"Sesamum(Sesame,Gingelly,Til)",Black,2019-04-04T12:49:14Z,14760,14760,14760
Gujarat,Amreli,Rajula,"Sesamum(Sesame,Gingelly,Til)",Black,2019-04-15T12:49:14Z,15850,15850,15850
Gujarat,Amreli,Rajula,"Sesamum(Sesame,Gingelly,Til)",Black,2019-04-25T12:49:14Z,16000,16000,16000
Gujarat,Amreli,Rajula,"Sesamum(Sesame,Gingelly,Til)",Black,2019-04-26T12:49:14Z,12005,14000,13003
Gujarat,Amreli,Rajula,"Sesamum(Sesame,Gingelly,Til)",Black,2019-04-29T12:49:14Z,14250,14270,14260
Gujarat,Amreli,Rajula,"Sesamum(Sesame,Gingelly,Til)",Black,2019-04-30T12:49:14Z,15000,15000,15000
Gujarat,Amreli,Rajula,"Sesamum(Sesame,Gingelly,Til)",Black,2019-05-07T12:49:14Z,13770,13770,13770
Gujarat,Amreli,Rajula,"Sesamum(Sesame,Gingelly,Til)",Black,2019-05-15T12:49:14Z,15500,15500,15500
Gujarat,Amreli,Rajula,"Sesamum(Sesame,Gingelly,Til)",Black,2019-05-18T12:49:14Z,16250,16570,16410
Gujarat,Amreli,Rajula,"Sesamum(Sesame,Gingelly,Til)",Black,2019-05-20T12:49:14Z,15500,15500,15500
Gujarat,Amreli,Rajula,"Sesamum(Sesame,Gingelly,Til)",Black,2019-05-21T12:49:14Z,16760,16760,16760
Gujarat,Amreli,Rajula,"Sesamum(Sesame,Gingelly,Til)",Black,2019-05-23T12:49:14Z,16255,16275,16265
Gujarat,Amreli,Rajula,"Sesamum(Sesame,Gingelly,Til)",Black,2019-05-24T12:49:14Z,16500,16500,16500
Gujarat,Amreli,Rajula,"Sesamum(Sesame,Gingelly,Til)",Black,2019-05-27T12:49:14Z,5500,12505,9003
Gujarat,Amreli,Rajula,"Sesamum(Sesame,Gingelly,Til)",Black,2019-05-28T12:49:14Z,10000,11500,10750
Gujarat,Amreli,Rajula,"Sesamum(Sesame,Gingelly,Til)",Black,2019-05-29T12:49:14Z,12500,14500,13500
Gujarat,Amreli,Rajula,"Sesamum(Sesame,Gingelly,Til)",Black,2019-05-30T12:49:14Z,12505,13500,13003
Gujarat,Amreli,Rajula,"Sesamum(Sesame,Gingelly,Til)",Black,2019-06-01T12:49:14Z,15255,15255,15255
Gujarat,Amreli,Rajula,"Sesamum(Sesame,Gingelly,Til)",Black,2019-06-03T12:49:14Z,15250,15250,15250
Gujarat,Amreli,Rajula,"Sesamum(Sesame,Gingelly,Til)",Black,2019-06-04T12:49:14Z,12890,15000,13945
Gujarat,Amreli,Rajula,"Sesamum(Sesame,Gingelly,Til)",Black,2019-06-06T12:49:14Z,12405,15475,13940
Gujarat,Amreli,Rajula,"Sesamum(Sesame,Gingelly,Til)",Black,2019-06-11T12:49:14Z,13000,16000,14500
Gujarat,Amreli,Rajula,"Sesamum(Sesame,Gingelly,Til)",Black,2019-06-12T12:49:14Z,14955,16360,15658
Gujarat,Amreli,Rajula,"Sesamum(Sesame,Gingelly,Til)",Black,2019-06-17T12:49:14Z,15650,15650,15650
Gujarat,Amreli,Rajula,"Sesamum(Sesame,Gingelly,Til)",Black,2019-06-19T12:49:14Z,15400,16500,15950
Gujarat,Amreli,Rajula,"Sesamum(Sesame,Gingelly,Til)",Black,2019-06-21T12:49:14Z,10000,10000,10000
Gujarat,Amreli,Rajula,"Sesamum(Sesame,Gingelly,Til)",Black,2019-06-25T12:49:14Z,16000,16505,16253
Gujarat,Amreli,Rajula,"Sesamum(Sesame,Gingelly,Til)",Black,2019-06-26T12:49:14Z,15930,16705,16318
Gujarat,Amreli,Rajula,"Sesamum(Sesame,Gingelly,Til)",Black,2019-07-04T12:49:14Z,16890,16890,16890
Gujarat,Amreli,Rajula,"Sesamum(Sesame,Gingelly,Til)",Black,2019-07-05T12:49:14Z,15450,15450,15450
Gujarat,Amreli,Rajula,"Sesamum(Sesame,Gingelly,Til)",Black,2019-07-13T12:49:14Z,14950,14950,14950
Gujarat,Amreli,Rajula,"Sesamum(Sesame,Gingelly,Til)",Black,2019-07-24T12:49:14Z,15255,15255,15255
Gujarat,Amreli,Rajula,"Sesamum(Sesame,Gingelly,Til)",Black,2019-07-25T12:49:14Z,16255,16255,16255
Gujarat,Amreli,Rajula,"Sesamum(Sesame,Gingelly,Til)",Black,2019-07-26T12:49:14Z,16000,16000,16000
Gujarat,Amreli,Rajula,"Sesamum(Sesame,Gingelly,Til)",Black,2019-07-30T12:49:14Z,16505,17185,16845
Gujarat,Amreli,Rajula,"Sesamum(Sesame,Gingelly,Til)",Black,2019-08-05T12:49:14Z,16755,17755,17255
Gujarat,Amreli,Rajula,"Sesamum(Sesame,Gingelly,Til)",White,2019-01-01T12:49:14Z,11270,12500,11885
Gujarat,Amreli,Rajula,"Sesamum(Sesame,Gingelly,Til)",White,2019-01-02T12:49:14Z,12180,14375,13278
Gujarat,Amreli,Rajula,"Sesamum(Sesame,Gingelly,Til)",White,2019-01-03T12:49:14Z,8410,13300,10855
Gujarat,Amreli,Rajula,"Sesamum(Sesame,Gingelly,Til)",White,2019-01-04T12:49:14Z,12000,13255,12628
Gujarat,Amreli,Rajula,"Sesamum(Sesame,Gingelly,Til)",White,2019-01-05T12:49:14Z,13505,13505,13505
Gujarat,Amreli,Rajula,"Sesamum(Sesame,Gingelly,Til)",White,2019-01-07T12:49:14Z,11500,14140,12820
Gujarat,Amreli,Rajula,"Sesamum(Sesame,Gingelly,Til)",White,2019-01-08T12:49:14Z,10875,13375,12125
Gujarat,Amreli,Rajula,"Sesamum(Sesame,Gingelly,Til)",White,2019-01-09T12:49:14Z,12000,12250,12125
Gujarat,Amreli,Rajula,"Sesamum(Sesame,Gingelly,Til)",White,2019-01-10T12:49:14Z,12270,13355,12813
Gujarat,Amreli,Rajula,"Sesamum(Sesame,Gingelly,Til)",White,2019-01-11T12:49:14Z,12000,12000,12000
Gujarat,Amreli,Rajula,"Sesamum(Sesame,Gingelly,Til)",White,2019-01-12T12:49:14Z,10000,12455,11228
Gujarat,Amreli,Rajula,"Sesamum(Sesame,Gingelly,Til)",White,2019-01-16T12:49:14Z,7750,12290,10020
Gujarat,Amreli,Rajula,"Sesamum(Sesame,Gingelly,Til)",White,2019-01-17T12:49:14Z,11000,11000,11000
Gujarat,Amreli,Rajula,"Sesamum(Sesame,Gingelly,Til)",White,2019-01-19T12:49:14Z,11250,12000,11625
Gujarat,Amreli,Rajula,"Sesamum(Sesame,Gingelly,Til)",White,2019-01-21T12:49:14Z,11250,11250,11250
Gujarat,Amreli,Rajula,"Sesamum(Sesame,Gingelly,Til)",White,2019-01-22T12:49:14Z,11250,11250,11250
Gujarat,Amreli,Rajula,"Sesamum(Sesame,Gingelly,Til)",White,2019-01-23T12:49:14Z,11390,11500,11445
Gujarat,Amreli,Rajula,"Sesamum(Sesame,Gingelly,Til)",White,2019-01-28T12:49:14Z,11600,11750,11675
Gujarat,Amreli,Rajula,"Sesamum(Sesame,Gingelly,Til)",White,2019-01-29T12:49:14Z,10700,10700,10700
Gujarat,Amreli,Rajula,"Sesamum(Sesame,Gingelly,Til)",White,2019-01-30T12:49:14Z,10875,10875,10875
Gujarat,Amreli,Rajula,"Sesamum(Sesame,Gingelly,Til)",White,2019-02-01T12:49:14Z,10755,10755,10755
Gujarat,Amreli,Rajula,"Sesamum(Sesame,Gingelly,Til)",White,2019-02-02T12:49:14Z,10500,11255,10878
Gujarat,Amreli,Rajula,"Sesamum(Sesame,Gingelly,Til)",White,2019-02-04T12:49:14Z,10900,12000,11450
Gujarat,Amreli,Rajula,"Sesamum(Sesame,Gingelly,Til)",White,2019-02-06T12:49:14Z,12110,14275,13193
Gujarat,Amreli,Rajula,"Sesamum(Sesame,Gingelly,Til)",White,2019-02-07T12:49:14Z,11755,12000,11878
Gujarat,Amreli,Rajula,"Sesamum(Sesame,Gingelly,Til)",White,2019-02-09T12:49:14Z,10800,10800,10800
Gujarat,Amreli,Rajula,"Sesamum(Sesame,Gingelly,Til)",White,2019-02-11T12:49:14Z,11805,11805,11805
Gujarat,Amreli,Rajula,"Sesamum(Sesame,Gingelly,Til)",White,2019-02-12T12:49:14Z,12355,12355,12355
Gujarat,Amreli,Rajula,"Sesamum(Sesame,Gingelly,Til)",White,2019-02-15T12:49:14Z,11355,11355,11355
Gujarat,Amreli,Rajula,"Sesamum(Sesame,Gingelly,Til)",White,2019-02-16T12:49:14Z,11750,12800,12275
Gujarat,Amreli,Rajula,"Sesamum(Sesame,Gingelly,Til)",White,2019-02-18T12:49:14Z,12500,12505,12503
Gujarat,Amreli,Rajula,"Sesamum(Sesame,Gingelly,Til)",White,2019-02-19T12:49:14Z,10000,15000,12500
Gujarat,Amreli,Rajula,"Sesamum(Sesame,Gingelly,Til)",White,2019-02-21T12:49:14Z,11000,12500,11750
Gujarat,Amreli,Rajula,"Sesamum(Sesame,Gingelly,Til)",White,2019-02-22T12:49:14Z,11605,11605,11605
Gujarat,Amreli,Rajula,"Sesamum(Sesame,Gingelly,Til)",White,2019-02-23T12:49:14Z,12875,12875,12875
Gujarat,Amreli,Rajula,"Sesamum(Sesame,Gingelly,Til)",White,2019-02-25T12:49:14Z,11755,11755,11755
Gujarat,Amreli,Rajula,"Sesamum(Sesame,Gingelly,Til)",White,2019-02-26T12:49:14Z,11380,11380,11380
Gujarat,Amreli,Rajula,"Sesamum(Sesame,Gingelly,Til)",White,2019-03-01T12:49:14Z,11500,11500,11500
Gujarat,Amreli,Rajula,"Sesamum(Sesame,Gingelly,Til)",White,2019-03-02T12:49:14Z,12125,12625,12375
Gujarat,Amreli,Rajula,"Sesamum(Sesame,Gingelly,Til)",White,2019-03-05T12:49:14Z,11500,13505,12503
Gujarat,Amreli,Rajula,"Sesamum(Sesame,Gingelly,Til)",White,2019-03-06T12:49:14Z,12000,12250,12125
Gujarat,Amreli,Rajula,"Sesamum(Sesame,Gingelly,Til)",White,2019-03-07T12:49:14Z,10270,10270,10270
Gujarat,Amreli,Rajula,"Sesamum(Sesame,Gingelly,Til)",White,2019-03-08T12:49:14Z,11150,11150,11150
Gujarat,Amreli,Rajula,"Sesamum(Sesame,Gingelly,Til)",White,2019-03-09T12:49:14Z,10275,10275,10275
Gujarat,Amreli,Rajula,"Sesamum(Sesame,Gingelly,Til)",White,2019-03-14T12:49:14Z,10270,10270,10270
Gujarat,Amreli,Rajula,"Sesamum(Sesame,Gingelly,Til)",White,2019-03-15T12:49:14Z,11350,11910,11630
Gujarat,Amreli,Rajula,"Sesamum(Sesame,Gingelly,Til)",White,2019-03-18T12:49:14Z,11000,11000,11000
Gujarat,Amreli,Rajula,"Sesamum(Sesame,Gingelly,Til)",White,2019-03-23T12:49:14Z,11900,12400,12150
Gujarat,Amreli,Rajula,"Sesamum(Sesame,Gingelly,Til)",White,2019-03-26T12:49:14Z,10625,11500,11063
Gujarat,Amreli,Rajula,"Sesamum(Sesame,Gingelly,Til)",White,2019-04-02T12:49:14Z,11300,11500,11400
Gujarat,Amreli,Rajula,"Sesamum(Sesame,Gingelly,Til)",White,2019-04-04T12:49:14Z,11300,11300,11300
Gujarat,Amreli,Rajula,"Sesamum(Sesame,Gingelly,Til)",White,2019-04-05T12:49:14Z,10955,11350,11153
Gujarat,Amreli,Rajula,"Sesamum(Sesame,Gingelly,Til)",White,2019-04-08T12:49:14Z,9500,11250,10375
Gujarat,Amreli,Rajula,"Sesamum(Sesame,Gingelly,Til)",White,2019-04-09T12:49:14Z,10500,11130,10815
Gujarat,Amreli,Rajula,"Sesamum(Sesame,Gingelly,Til)",White,2019-04-10T12:49:14Z,11125,11755,11440
Gujarat,Amreli,Rajula,"Sesamum(Sesame,Gingelly,Til)",White,2019-04-11T12:49:14Z,11000,11000,11000
Gujarat,Amreli,Rajula,"Sesamum(Sesame,Gingelly,Til)",White,2019-04-12T12:49:14Z,9780,9780,9780
Gujarat,Amreli,Rajula,"Sesamum(Sesame,Gingelly,Til)",White,2019-04-13T12:49:14Z,10810,10810,10810
Gujarat,Amreli,Rajula,"Sesamum(Sesame,Gingelly,Til)",White,2019-04-15T12:49:14Z,9505,11000,10253
Gujarat,Amreli,Rajula,"Sesamum(Sesame,Gingelly,Til)",White,2019-04-16T12:49:14Z,11125,11560,11343
Gujarat,Amreli,Rajula,"Sesamum(Sesame,Gingelly,Til)",White,2019-04-18T12:49:14Z,11450,11450,11450
Gujarat,Amreli,Rajula,"Sesamum(Sesame,Gingelly,Til)",White,2019-04-24T12:49:14Z,12250,12250,12250
Gujarat,Amreli,Rajula,"Sesamum(Sesame,Gingelly,Til)",White,2019-04-25T12:49:14Z,9500,11230,10365
Gujarat,Amreli,Rajula,"Sesamum(Sesame,Gingelly,Til)",White,2019-04-26T12:49:14Z,10500,12500,11500
Gujarat,Amreli,Rajula,"Sesamum(Sesame,Gingelly,Til)",White,2019-04-29T12:49:14Z,11500,11500,11500
Gujarat,Amreli,Rajula,"Sesamum(Sesame,Gingelly,Til)",White,2019-04-30T12:49:14Z,11500,11500,11500
Gujarat,Amreli,Rajula,"Sesamum(Sesame,Gingelly,Til)",White,2019-05-01T12:49:14Z,11050,11050,11050
Gujarat,Amreli,Rajula,"Sesamum(Sesame,Gingelly,Til)",White,2019-05-02T12:49:14Z,11005,11165,11085
Gujarat,Amreli,Rajula,"Sesamum(Sesame,Gingelly,Til)",White,2019-05-03T12:49:14Z,11500,11500,11500
Gujarat,Amreli,Rajula,"Sesamum(Sesame,Gingelly,Til)",White,2019-05-04T12:49:14Z,11565,11565,11565
Gujarat,Amreli,Rajula,"Sesamum(Sesame,Gingelly,Til)",White,2019-05-06T12:49:14Z,11000,11500,11250
Gujarat,Amreli,Rajula,"Sesamum(Sesame,Gingelly,Til)",White,2019-05-07T12:49:14Z,11505,11505,11505
Gujarat,Amreli,Rajula,"Sesamum(Sesame,Gingelly,Til)",White,2019-05-08T12:49:14Z,11300,11500,11400
Gujarat,Amreli,Rajula,"Sesamum(Sesame,Gingelly,Til)",White,2019-05-09T12:49:14Z,10250,11255,10753
Gujarat,Amreli,Rajula,"Sesamum(Sesame,Gingelly,Til)",White,2019-05-10T12:49:14Z,10275,10275,10275
Gujarat,Amreli,Rajula,"Sesamum(Sesame,Gingelly,Til)",White,2019-05-11T12:49:14Z,11350,11415,11383
Gujarat,Amreli,Rajula,"Sesamum(Sesame,Gingelly,Til)",White,2019-05-13T12:49:14Z,10400,11425,10913
Gujarat,Amreli,Rajula,"Sesamum(Sesame,Gingelly,Til)",White,2019-05-14T12:49:14Z,10900,11410,11155
Gujarat,Amreli,Rajula,"Sesamum(Sesame,Gingelly,Til)",White,2019-05-15T12:49:14Z,10675,10675,10675
Gujarat,Amreli,Rajula,"Sesamum(Sesame,Gingelly,Til)",White,2019-05-16T12:49:14Z,10430,11440,10935
Gujarat,Amreli,Rajula,"Sesamum(Sesame,Gingelly,Til)",White,2019-05-17T12:49:14Z,10500,11375,10938
Gujarat,Amreli,Rajula,"Sesamum(Sesame,Gingelly,Til)",White,2019-05-18T12:49:14Z,10500,11465,10983
Gujarat,Amreli,Rajula,"Sesamum(Sesame,Gingelly,Til)",White,2019-05-20T12:49:14Z,9775,11400,10588
Gujarat,Amreli,Rajula,"Sesamum(Sesame,Gingelly,Til)",White,2019-05-21T12:49:14Z,10855,11450,11153
Gujarat,Amreli,Rajula,"Sesamum(Sesame,Gingelly,Til)",White,2019-05-22T12:49:14Z,10400,11405,10903
Gujarat,Amreli,Rajula,"Sesamum(Sesame,Gingelly,Til)",White,2019-05-23T12:49:14Z,10760,11625,11193
Gujarat,Amreli,Rajula,"Sesamum(Sesame,Gingelly,Til)",White,2019-05-24T12:49:14Z,10750,11375,11063
Gujarat,Amreli,Rajula,"Sesamum(Sesame,Gingelly,Til)",White,2019-05-25T12:49:14Z,10350,11380,10865
Gujarat,Amreli,Rajula,"Sesamum(Sesame,Gingelly,Til)",White,2019-05-27T12:49:15Z,9005,11130,10068
Gujarat,Amreli,Rajula,"Sesamum(Sesame,Gingelly,Til)",White,2019-05-28T12:49:15Z,8250,10900,9575
Gujarat,Amreli,Rajula,"Sesamum(Sesame,Gingelly,Til)",White,2019-05-29T12:49:15Z,10250,10855,10553
Gujarat,Amreli,Rajula,"Sesamum(Sesame,Gingelly,Til)",White,2019-05-30T12:49:15Z,10000,11135,10568
Gujarat,Amreli,Rajula,"Sesamum(Sesame,Gingelly,Til)",White,2019-05-31T12:49:15Z,10130,11250,10690
Gujarat,Amreli,Rajula,"Sesamum(Sesame,Gingelly,Til)",White,2019-06-01T12:49:15Z,10505,11000,10753
Gujarat,Amreli,Rajula,"Sesamum(Sesame,Gingelly,Til)",White,2019-06-03T12:49:15Z,9630,11145,10388
Gujarat,Amreli,Rajula,"Sesamum(Sesame,Gingelly,Til)",White,2019-06-04T12:49:15Z,9675,10850,10263
Gujarat,Amreli,Rajula,"Sesamum(Sesame,Gingelly,Til)",White,2019-06-06T12:49:15Z,9500,10865,10183
Gujarat,Amreli,Rajula,"Sesamum(Sesame,Gingelly,Til)",White,2019-06-10T12:49:15Z,10000,10835,10418
Gujarat,Amreli,Rajula,"Sesamum(Sesame,Gingelly,Til)",White,2019-06-11T12:49:15Z,10000,10830,10415
Gujarat,Amreli,Rajula,"Sesamum(Sesame,Gingelly,Til)",White,2019-06-12T12:49:15Z,10500,10815,10658
Gujarat,Amreli,Rajula,"Sesamum(Sesame,Gingelly,Til)",White,2019-06-15T12:49:15Z,10000,10600,10300
Gujarat,Amreli,Rajula,"Sesamum(Sesame,Gingelly,Til)",White,2019-06-17T12:49:15Z,10555,10805,10680
Gujarat,Amreli,Rajula,"Sesamum(Sesame,Gingelly,Til)",White,2019-06-19T12:49:15Z,10230,10920,10575
Gujarat,Amreli,Rajula,"Sesamum(Sesame,Gingelly,Til)",White,2019-06-20T12:49:15Z,10465,10775,10620
Gujarat,Amreli,Rajula,"Sesamum(Sesame,Gingelly,Til)",White,2019-06-21T12:49:15Z,10000,10830,10415
Gujarat,Amreli,Rajula,"Sesamum(Sesame,Gingelly,Til)",White,2019-06-22T12:49:15Z,10475,10900,10688
Gujarat,Amreli,Rajula,"Sesamum(Sesame,Gingelly,Til)",White,2019-06-24T12:49:15Z,10000,10850,10425
Gujarat,Amreli,Rajula,"Sesamum(Sesame,Gingelly,Til)",White,2019-06-25T12:49:15Z,9750,10875,10313
Gujarat,Amreli,Rajula,"Sesamum(Sesame,Gingelly,Til)",White,2019-06-26T12:49:15Z,10500,10810,10655
Gujarat,Amreli,Rajula,"Sesamum(Sesame,Gingelly,Til)",White,2019-06-27T12:49:15Z,10455,10750,10603
Gujarat,Amreli,Rajula,"Sesamum(Sesame,Gingelly,Til)",White,2019-06-28T12:49:15Z,10305,10800,10553
Gujarat,Amreli,Rajula,"Sesamum(Sesame,Gingelly,Til)",White,2019-06-29T12:49:15Z,10100,10700,10400
Gujarat,Amreli,Rajula,"Sesamum(Sesame,Gingelly,Til)",White,2019-07-01T12:49:15Z,9000,10730,9865
Gujarat,Amreli,Rajula,"Sesamum(Sesame,Gingelly,Til)",White,2019-07-02T12:49:15Z,8500,9850,9175
Gujarat,Amreli,Rajula,"Sesamum(Sesame,Gingelly,Til)",White,2019-07-03T12:49:15Z,9335,10805,10070
Gujarat,Amreli,Rajula,"Sesamum(Sesame,Gingelly,Til)",White,2019-07-04T12:49:15Z,10460,10460,10460
Gujarat,Amreli,Rajula,"Sesamum(Sesame,Gingelly,Til)",White,2019-07-05T12:49:15Z,10700,10700,10700
Gujarat,Amreli,Rajula,"Sesamum(Sesame,Gingelly,Til)",White,2019-07-06T12:49:15Z,9530,10250,9890
Gujarat,Amreli,Rajula,"Sesamum(Sesame,Gingelly,Til)",White,2019-07-08T12:49:15Z,10100,10455,10278
Gujarat,Amreli,Rajula,"Sesamum(Sesame,Gingelly,Til)",White,2019-07-09T12:49:15Z,9500,10120,9810
Gujarat,Amreli,Rajula,"Sesamum(Sesame,Gingelly,Til)",White,2019-07-12T12:49:15Z,10550,10550,10550
Gujarat,Amreli,Rajula,"Sesamum(Sesame,Gingelly,Til)",White,2019-07-13T12:49:15Z,10130,10455,10293
Gujarat,Amreli,Rajula,"Sesamum(Sesame,Gingelly,Til)",White,2019-07-15T12:49:15Z,10420,10420,10420
Gujarat,Amreli,Rajula,"Sesamum(Sesame,Gingelly,Til)",White,2019-07-16T12:49:15Z,10235,10375,10305
Gujarat,Amreli,Rajula,"Sesamum(Sesame,Gingelly,Til)",White,2019-07-17T12:49:15Z,10325,10325,10325
Gujarat,Amreli,Rajula,"Sesamum(Sesame,Gingelly,Til)",White,2019-07-19T12:49:15Z,9500,9500,9500
Gujarat,Amreli,Rajula,"Sesamum(Sesame,Gingelly,Til)",White,2019-07-20T12:49:15Z,10305,10305,10305
Gujarat,Amreli,Rajula,"Sesamum(Sesame,Gingelly,Til)",White,2019-07-22T12:49:15Z,9510,10200,9855
Gujarat,Amreli,Rajula,"Sesamum(Sesame,Gingelly,Til)",White,2019-07-24T12:49:15Z,9550,9550,9550
Gujarat,Amreli,Rajula,"Sesamum(Sesame,Gingelly,Til)",White,2019-07-26T12:49:15Z,9950,10205,10078
Gujarat,Amreli,Rajula,"Sesamum(Sesame,Gingelly,Til)",White,2019-07-30T12:49:15Z,9950,10325,10138
Gujarat,Amreli,Rajula,"Sesamum(Sesame,Gingelly,Til)",White,2019-08-01T12:49:15Z,10250,10250,10250
Gujarat,Amreli,Rajula,"Sesamum(Sesame,Gingelly,Til)",White,2019-08-02T12:49:15Z,9505,10500,10003
Gujarat,Amreli,Rajula,"Sesamum(Sesame,Gingelly,Til)",White,2019-08-05T12:49:15Z,10000,10250,10125
Gujarat,Amreli,Rajula,"Sesamum(Sesame,Gingelly,Til)",White,2019-08-06T12:49:15Z,9505,10420,9963
Gujarat,Amreli,Rajula,"Sesamum(Sesame,Gingelly,Til)",White,2019-08-07T12:49:15Z,10010,10470,10240
Gujarat,Amreli,Savarkundla,"Sesamum(Sesame,Gingelly,Til)",Black,2019-01-01T12:49:15Z,14505,16260,15383
Gujarat,Amreli,Savarkundla,"Sesamum(Sesame,Gingelly,Til)",Black,2019-01-02T12:49:15Z,15000,15500,15250
Gujarat,Amreli,Savarkundla,"Sesamum(Sesame,Gingelly,Til)",Black,2019-01-03T12:49:15Z,14000,15750,14875
Gujarat,Amreli,Savarkundla,"Sesamum(Sesame,Gingelly,Til)",Black,2019-01-04T12:49:15Z,13000,14250,13625
Gujarat,Amreli,Savarkundla,"Sesamum(Sesame,Gingelly,Til)",Black,2019-01-07T12:49:15Z,13500,15750,14625
Gujarat,Amreli,Savarkundla,"Sesamum(Sesame,Gingelly,Til)",Black,2019-01-08T12:49:15Z,13555,15500,14528
Gujarat,Amreli,Savarkundla,"Sesamum(Sesame,Gingelly,Til)",Black,2019-01-10T12:49:15Z,14000,15725,14863
Gujarat,Amreli,Savarkundla,"Sesamum(Sesame,Gingelly,Til)",Black,2019-01-11T12:49:15Z,13750,15725,14738
Gujarat,Amreli,Savarkundla,"Sesamum(Sesame,Gingelly,Til)",Black,2019-01-12T12:49:15Z,15000,16250,15625
Gujarat,Amreli,Savarkundla,"Sesamum(Sesame,Gingelly,Til)",Black,2019-01-15T12:49:15Z,13500,15500,14500
Gujarat,Amreli,Savarkundla,"Sesamum(Sesame,Gingelly,Til)",Black,2019-01-18T12:49:15Z,13250,15350,14300
Gujarat,Amreli,Savarkundla,"Sesamum(Sesame,Gingelly,Til)",Black,2019-01-19T12:49:15Z,13500,15135,14318
Gujarat,Amreli,Savarkundla,"Sesamum(Sesame,Gingelly,Til)",Black,2019-01-21T12:49:15Z,12500,14000,13250
Gujarat,Amreli,Savarkundla,"Sesamum(Sesame,Gingelly,Til)",Black,2019-01-23T12:49:15Z,13000,14500,13750
Gujarat,Amreli,Savarkundla,"Sesamum(Sesame,Gingelly,Til)",Black,2019-01-25T12:49:15Z,13750,15500,14625
Gujarat,Amreli,Savarkundla,"Sesamum(Sesame,Gingelly,Til)",Black,2019-01-28T12:49:15Z,14750,15750,15250
Gujarat,Amreli,Savarkundla,"Sesamum(Sesame,Gingelly,Til)",Black,2019-01-29T12:49:15Z,13000,15500,14250
Gujarat,Amreli,Savarkundla,"Sesamum(Sesame,Gingelly,Til)",Black,2019-02-05T12:49:15Z,14000,15750,14875
Gujarat,Amreli,Savarkundla,"Sesamum(Sesame,Gingelly,Til)",Black,2019-02-06T12:49:15Z,13000,15000,14000
Gujarat,Amreli,Savarkundla,"Sesamum(Sesame,Gingelly,Til)",Black,2019-02-07T12:49:15Z,14000,14625,14313
Gujarat,Amreli,Savarkundla,"Sesamum(Sesame,Gingelly,Til)",Black,2019-02-08T12:49:15Z,13000,14200,13600
Gujarat,Amreli,Savarkundla,"Sesamum(Sesame,Gingelly,Til)",Black,2019-02-09T12:49:15Z,13000,15500,14250
Gujarat,Amreli,Savarkundla,"Sesamum(Sesame,Gingelly,Til)",Black,2019-02-12T12:49:15Z,15500,16500,16000
Gujarat,Amreli,Savarkundla,"Sesamum(Sesame,Gingelly,Til)",Black,2019-02-15T12:49:15Z,11500,13000,12250
Gujarat,Amreli,Savarkundla,"Sesamum(Sesame,Gingelly,Til)",Black,2019-02-18T12:49:15Z,14750,16125,15438
Gujarat,Amreli,Savarkundla,"Sesamum(Sesame,Gingelly,Til)",Black,2019-02-19T12:49:15Z,13500,18000,15750
Gujarat,Amreli,Savarkundla,"Sesamum(Sesame,Gingelly,Til)",Black,2019-02-20T12:49:15Z,17000,17500,17250
Gujarat,Amreli,Savarkundla,"Sesamum(Sesame,Gingelly,Til)",Black,2019-02-21T12:49:15Z,15000,18000,16500
Gujarat,Amreli,Savarkundla,"Sesamum(Sesame,Gingelly,Til)",Black,2019-02-22T12:49:15Z,12000,17625,14813
Gujarat,Amreli,Savarkundla,"Sesamum(Sesame,Gingelly,Til)",Black,2019-02-25T12:49:15Z,15000,19000,17000
Gujarat,Amreli,Savarkundla,"Sesamum(Sesame,Gingelly,Til)",Black,2019-02-26T12:49:15Z,10000,19000,14500
Gujarat,Amreli,Savarkundla,"Sesamum(Sesame,Gingelly,Til)",Black,2019-02-27T12:49:15Z,17000,17000,17000
Gujarat,Amreli,Savarkundla,"Sesamum(Sesame,Gingelly,Til)",Black,2019-02-28T12:49:15Z,15500,18375,16938
Gujarat,Amreli,Savarkundla,"Sesamum(Sesame,Gingelly,Til)",Black,2019-03-01T12:49:15Z,15500,17750,16625
Gujarat,Amreli,Savarkundla,"Sesamum(Sesame,Gingelly,Til)",Black,2019-03-02T12:49:15Z,16000,17500,16750
Gujarat,Amreli,Savarkundla,"Sesamum(Sesame,Gingelly,Til)",Black,2019-03-05T12:49:15Z,14000,16000,15000
Gujarat,Amreli,Savarkundla,"Sesamum(Sesame,Gingelly,Til)",Black,2019-03-08T12:49:15Z,15500,15500,15500
Gujarat,Amreli,Savarkundla,"Sesamum(Sesame,Gingelly,Til)",Black,2019-03-09T12:49:15Z,15500,16500,16000
Gujarat,Amreli,Savarkundla,"Sesamum(Sesame,Gingelly,Til)",Black,2019-03-12T12:49:15Z,15000,16500,15750
Gujarat,Amreli,Savarkundla,"Sesamum(Sesame,Gingelly,Til)",Black,2019-03-13T12:49:15Z,14000,16500,15250
Gujarat,Amreli,Savarkundla,"Sesamum(Sesame,Gingelly,Til)",Black,2019-03-14T12:49:15Z,13500,15500,14500
Gujarat,Amreli,Savarkundla,"Sesamum(Sesame,Gingelly,Til)",Black,2019-03-15T12:49:15Z,15000,15000,15000
Gujarat,Amreli,Savarkundla,"Sesamum(Sesame,Gingelly,Til)",Black,2019-03-16T12:49:15Z,12500,13500,13000
